,sf_mu,sf_sd,adj_ratio_Trenton,adj_ratio_Montague,drought_idx
1979-04-04,62.784912,4.6496785e+18,,,2.0
1979-04-05,62.752594,4.6012794e+18,,,2.0
1979-04-06,62.54853,4.1100633e+18,,,2.0
1979-04-07,62.611874,4.2398837e+18,,,2.0
1979-04-08,62.638626,4.2758443e+18,,,2.0
1979-04-09,62.5412,4.0000862e+18,,,2.0
1979-04-10,62.708282,4.5297875e+18,,,2.0
1979-04-11,62.544273,4.2906476e+18,,,2.0
1979-04-12,62.536934,4.235826e+18,,,2.0
1979-04-13,62.635784,4.5168806e+18,,,2.0
1979-04-14,63.08694,6.3018355e+18,,,2.0
1979-04-15,62.824295,5.470015e+18,,,3.0
1979-04-16,62.4159,4.1882022e+18,,,3.0
1979-04-17,62.35479,3.9984232e+18,,,3.0
1979-04-18,62.488,4.255569e+18,,,3.0
1979-04-19,62.514156,4.2743765e+18,,,3.0
1979-04-20,62.42319,4.030506e+18,,,3.0
1979-04-21,62.41634,3.9750787e+18,,,3.0
1979-04-22,62.476685,4.052259e+18,,,3.0
1979-04-23,62.535057,4.0420846e+18,,,3.0
1979-04-24,62.571926,4.0633266e+18,,,3.0
1979-04-25,62.645992,4.1802374e+18,,,3.0
1979-04-26,62.528862,3.839691e+18,,,3.0
1979-04-27,62.503098,3.8460823e+18,,,3.0
1979-04-28,62.781586,4.948651e+18,,,3.0
1979-04-29,62.678406,4.2380563e+18,,,3.0
1979-04-30,62.733963,4.2026542e+18,,,3.0
1979-05-01,62.7527,4.2548222e+18,,,3.0
1979-05-02,62.783844,4.2055407e+18,,,3.0
1979-05-03,62.8117,4.3856333e+18,,,3.0
1979-05-04,62.868217,4.3921124e+18,,,3.0
1979-05-05,62.916733,4.5444646e+18,,,3.0
1979-05-06,63.033043,4.809497e+18,,,3.0
1979-05-07,63.17234,5.0781555e+18,,,3.0
1979-05-08,63.23786,5.0437523e+18,,,3.0
1979-05-09,63.423504,5.562263e+18,,,3.0
1979-05-10,63.60567,5.990381e+18,,,3.0
1979-05-11,63.773647,6.3018113e+18,,,3.0
1979-05-12,63.91751,6.4690965e+18,,,3.0
1979-05-13,64.0453,6.6598997e+18,,,3.0
1979-05-14,64.110756,6.5178197e+18,,,3.0
1979-05-15,64.17779,6.630191e+18,,,3.0
1979-05-16,64.23136,6.6305955e+18,,,3.0
1979-05-17,64.28423,6.731365e+18,,,3.0
1979-05-18,64.34727,7.0759445e+18,,,3.0
1979-05-19,65.023285,1.1056311e+19,,,3.0
1979-05-20,65.160164,1.3224749e+19,,,3.0
1979-05-21,64.16797,7.190473e+18,,,3.0
1979-05-22,64.0746,6.742107e+18,,,3.0
1979-05-23,65.58317,1.946968e+19,,,3.0
1979-05-24,66.51145,5.218472e+19,,,3.0
1979-05-25,66.81852,8.9510485e+19,,,3.0
1979-05-26,63.3617,6.9300624e+18,,,3.0
1979-05-27,63.760822,8.780293e+18,,,3.0
1979-05-28,63.28413,6.5161045e+18,,,3.0
1979-05-29,63.08088,5.750135e+18,,,3.0
1979-05-30,63.439373,7.542942e+18,,,3.0
1979-05-31,63.31234,7.111176e+18,,,3.0
1979-06-01,63.035988,5.9856984e+18,,,3.0
1979-06-02,62.725853,4.8540646e+18,,,3.0
1979-06-03,62.330666,3.9159596e+18,,,3.0
1979-06-04,63.146393,7.306521e+18,,,3.0
1979-06-05,63.56372,1.0160171e+19,,,3.0
1979-06-06,62.666004,5.326167e+18,,,3.0
1979-06-07,62.277416,4.0329515e+18,,,3.0
1979-06-08,62.352394,4.137056e+18,,,3.0
1979-06-09,62.077007,3.4017777e+18,,,3.0
1979-06-10,62.04819,3.2430653e+18,,,3.0
1979-06-11,61.75734,2.7845852e+18,,,3.0
1979-06-12,62.948654,6.291099e+18,,,3.0
1979-06-13,62.098633,3.4432424e+18,,,3.0
1979-06-14,61.87716,2.9100054e+18,,,3.0
1979-06-15,61.878304,2.833382e+18,,,3.0
1979-06-16,61.915573,2.8599543e+18,,,1.0
1979-06-17,61.937218,2.7992934e+18,,,2.0
1979-06-18,62.01764,2.7974253e+18,,,2.0
1979-06-19,62.033607,2.789976e+18,,,2.0
1979-06-20,62.089817,2.8388783e+18,,,2.0
1979-06-21,62.19509,2.960458e+18,,,2.0
1979-06-22,62.272224,3.069688e+18,,,2.0
1979-06-23,62.31108,2.959058e+18,,,2.0
1979-06-24,62.439583,3.0806917e+18,,,2.0
1979-06-25,62.53337,3.1725113e+18,,,2.0
1979-06-26,62.685898,3.3652893e+18,,,2.0
1979-06-27,62.863422,3.5592706e+18,,,2.0
1979-06-28,63.078312,3.865085e+18,,,2.0
1979-06-29,63.272152,4.1612568e+18,,,2.0
1979-06-30,63.524784,4.5519078e+18,,,2.0
1979-07-01,63.748123,5.208585e+18,,,2.0
1979-07-02,63.943428,5.3957384e+18,,,2.0
1979-07-03,64.163765,5.847241e+18,,,2.0
1979-07-04,64.39576,6.452682e+18,,,2.0
1979-07-05,64.604225,6.9680224e+18,,,2.0
1979-07-06,64.819565,7.695676e+18,,,2.0
1979-07-07,65.027336,8.180138e+18,,,2.0
1979-07-08,65.235504,8.745528e+18,,,2.0
1979-07-09,65.45463,9.594244e+18,,,2.0
1979-07-10,65.689995,1.0879835e+19,,,3.0
1979-07-11,65.90369,1.2293714e+19,,,3.0
1979-07-12,66.097115,1.3721432e+19,,,3.0
1979-07-13,66.26795,1.5089834e+19,,,3.0
1979-07-14,66.413086,1.6590525e+19,,,3.0
1979-07-15,66.51339,1.7649477e+19,,,3.0
1979-07-16,66.55522,1.8274867e+19,,,3.0
1979-07-17,66.5988,1.9101406e+19,,,3.0
1979-07-18,66.642555,1.9882636e+19,,,3.0
1979-07-19,66.66121,1.9877404e+19,,,3.0
1979-07-20,66.67328,1.987278e+19,,,3.0
1979-07-21,66.71172,2.0388954e+19,,,3.0
1979-07-22,66.78899,2.1563798e+19,,,3.0
1979-07-23,66.85142,2.2296565e+19,,,3.0
1979-07-24,66.93288,2.3462888e+19,,,3.0
1979-07-25,66.93522,2.34458e+19,,,3.0
1979-07-26,66.92474,2.3387736e+19,,,3.0
1979-07-27,66.949745,2.378206e+19,,,3.0
1979-07-28,66.99252,2.4506865e+19,,,3.0
1979-07-29,67.03175,2.492567e+19,,,3.0
1979-07-30,67.098885,2.6037214e+19,,,3.0
1979-07-31,67.130974,2.6725838e+19,,,3.0
1979-08-01,67.16889,2.7414785e+19,,,3.0
1979-08-02,67.22637,2.8502734e+19,,,3.0
1979-08-03,67.29344,2.968477e+19,,,3.0
1979-08-04,68.073746,4.9877705e+19,,,3.0
1979-08-05,67.36356,3.1256637e+19,,,3.0
1979-08-06,67.02011,2.4930804e+19,,,3.0
1979-08-07,66.92693,2.3449645e+19,,,3.0
1979-08-08,66.90855,2.3079752e+19,,,3.0
1979-08-09,66.91918,2.3147469e+19,,,3.0
1979-08-10,66.953026,2.3613646e+19,,,3.0
1979-08-11,67.0158,2.4608038e+19,,,3.0
1979-08-12,67.742805,3.9780995e+19,,,3.0
1979-08-13,67.57313,3.5918028e+19,,,3.0
1979-08-14,66.91494,2.326059e+19,,,3.0
1979-08-15,66.809685,2.1676128e+19,,,3.0
1979-08-16,66.77269,2.1103846e+19,,,3.0
1979-08-17,66.798874,2.1522872e+19,,,3.0
1979-08-18,66.84415,2.2101206e+19,,,3.0
1979-08-19,66.90298,2.3066373e+19,,,3.0
1979-08-20,66.94276,2.3646458e+19,,,3.0
1979-08-21,66.97214,2.3937155e+19,,,3.0
1979-08-22,67.02733,2.4877222e+19,,,3.0
1979-08-23,67.09139,2.5932835e+19,,,3.0
1979-08-24,67.16584,2.7228227e+19,,,3.0
1979-08-25,67.2219,2.823608e+19,,,3.0
1979-08-26,67.27847,2.922678e+19,,,3.0
1979-08-27,67.34428,3.0396958e+19,,,3.0
1979-08-28,67.404274,3.1112458e+19,,,3.0
1979-08-29,67.524826,3.3495762e+19,,,3.0
1979-08-30,67.52178,3.332498e+19,,,3.0
1979-08-31,67.45234,3.158409e+19,,,3.0
1979-09-01,67.45584,3.1381126e+19,,,3.0
1979-09-02,67.51992,3.2585931e+19,,,3.0
1979-09-03,67.60999,3.430252e+19,,,3.0
1979-09-04,67.70371,3.5897207e+19,,,3.0
1979-09-05,67.87171,3.9604747e+19,,,3.0
1979-09-06,66.95282,2.1286574e+19,,,3.0
1979-09-07,68.19509,5.670954e+19,,,3.0
1979-09-08,67.55294,3.7423857e+19,,,3.0
1979-09-09,67.37621,3.3217352e+19,,,3.0
1979-09-10,67.103004,2.8367363e+19,,,3.0
1979-09-11,66.94687,2.5643032e+19,,,3.0
1979-09-12,66.81603,2.332599e+19,,,3.0
1979-09-13,66.71026,2.1523365e+19,,,3.0
1979-09-14,66.65221,2.072766e+19,,,3.0
1979-09-15,66.647224,2.1714198e+19,,,3.0
1979-09-16,66.58693,1.9949798e+19,,,3.0
1979-09-17,66.52168,1.8566125e+19,,,3.0
1979-09-18,66.53893,1.8619886e+19,,,3.0
1979-09-19,66.56748,1.8763848e+19,,,3.0
1979-09-20,66.621994,1.9367011e+19,,,3.0
1979-09-21,66.70668,2.0522701e+19,,,3.0
1979-09-22,67.25127,5.3546907e+19,,,3.0
1979-09-23,67.31852,5.9685098e+19,,,3.0
1979-09-24,66.461235,2.9438148e+19,,,3.0
1979-09-25,66.320755,2.8800676e+19,,,3.0
1979-09-26,65.94151,2.2952092e+19,,,3.0
1979-09-27,65.741615,2.0468442e+19,,,3.0
1979-09-28,65.61224,1.8031942e+19,,,3.0
1979-09-29,65.50167,1.6457336e+19,,,3.0
1979-09-30,65.2224,1.6447734e+19,,,3.0
1979-10-01,65.557076,2.8934803e+19,,,3.0
1979-10-02,65.549545,3.8598268e+19,,,3.0
1979-10-03,64.746796,2.441784e+19,,,2.0
1979-10-04,63.531364,8.768645e+18,,,2.0
1979-10-05,63.663696,1.4198913e+19,,,2.0
1979-10-06,63.50583,1.4340935e+19,,,2.0
1979-10-07,62.77097,7.7420517e+18,,,2.0
1979-10-08,61.410095,2.3219533e+18,,,2.0
1979-10-09,61.91031,3.9403547e+18,,,2.0
1979-10-10,62.366463,7.5343726e+18,,,2.0
1979-10-11,61.52777,3.5835756e+18,,,2.0
1979-10-12,61.288246,2.836789e+18,,,2.0
1979-10-13,61.229145,2.7389997e+18,,,2.0
1979-10-14,61.498074,3.4018035e+18,,,2.0
1979-10-15,61.667183,3.8967962e+18,,,2.0
1979-10-16,61.833435,4.4077725e+18,,,2.0
1979-10-17,61.93901,4.661933e+18,,,2.0
1979-10-18,61.99302,4.6267125e+18,,,2.0
1979-10-19,61.84144,3.8040593e+18,,,1.0
1979-10-20,61.8945,3.6705316e+18,,,1.0
1979-10-21,62.08226,3.9191878e+18,,,1.0
1979-10-22,62.249752,4.0341362e+18,,,1.0
1979-10-23,62.333153,3.8293346e+18,,,1.0
1979-10-24,62.46727,4.0013378e+18,,,1.0
1979-10-25,62.864872,4.9947366e+18,,,1.0
1979-10-26,63.101654,5.327183e+18,,,1.0
1979-10-27,63.387184,5.814233e+18,,,1.0
1979-10-28,63.58156,5.955361e+18,,,1.0
1979-10-29,63.813885,6.3670536e+18,,,1.0
1979-10-30,64.11463,7.2528977e+18,,,1.0
1979-10-31,64.391235,7.9986354e+18,,,1.0
1979-11-01,64.61919,8.3313003e+18,,,1.0
1979-11-02,64.90443,9.242476e+18,,,1.0
1979-11-03,65.02591,1.2657085e+19,,,1.0
1979-11-04,65.44547,1.8214874e+19,,,1.0
1979-11-05,65.20666,1.4961613e+19,,,1.0
1979-11-06,65.061485,1.30816e+19,,,1.0
1979-11-07,64.99186,1.215262e+19,,,1.0
1979-11-08,65.005585,1.195413e+19,,,1.0
1979-11-09,64.99352,1.131954e+19,,,1.0
1979-11-10,65.04747,1.2221426e+19,,,1.0
1979-11-11,64.95609,1.1517991e+19,,,1.0
1979-11-12,64.45067,8.1927855e+18,,,1.0
1979-11-13,64.49177,8.3785337e+18,,,1.0
1979-11-14,64.27727,7.282229e+18,,,1.0
1979-11-15,64.166176,7.01218e+18,,,1.0
1979-11-16,64.113914,6.9309084e+18,,,1.0
1979-11-17,64.142715,7.1368574e+18,,,1.0
1979-11-18,64.209465,7.340744e+18,,,1.0
1979-11-19,64.299164,7.510383e+18,,,1.0
1979-11-20,64.40562,7.6462227e+18,,,1.0
1979-11-21,64.53726,7.8507527e+18,,,1.0
1979-11-22,64.62824,7.7658924e+18,,,1.0
1979-11-23,64.81736,8.357019e+18,,,1.0
1979-11-24,64.99162,8.843758e+18,,,1.0
1979-11-25,65.18085,9.385482e+18,,,1.0
1979-11-26,66.17899,2.9297664e+19,,,1.0
1979-11-27,66.42235,4.167311e+19,,,1.0
1979-11-28,65.87711,2.754372e+19,,,1.0
1979-11-29,64.840164,1.1477989e+19,,,1.0
1979-11-30,64.82201,1.1716165e+19,,,1.0
1979-12-01,64.452126,8.806793e+18,,,1.0
1979-12-02,64.241776,7.3752684e+18,,,1.0
1979-12-03,64.21288,7.226054e+18,,,1.0
1979-12-04,64.19832,7.034417e+18,,,1.0
1979-12-05,64.23841,7.005923e+18,,,1.0
1979-12-06,64.26579,6.8360646e+18,,,1.0
1979-12-07,64.30219,6.929904e+18,,,1.0
1979-12-08,64.43665,7.373243e+18,,,1.0
1979-12-09,64.621346,7.995951e+18,,,1.0
1979-12-10,64.781715,8.325645e+18,,,1.0
1979-12-11,64.94389,8.6182877e+18,,,1.0
1979-12-12,65.11055,8.967928e+18,,,1.0
1979-12-13,65.239006,9.437791e+18,,,1.0
1979-12-14,65.38275,1.0462676e+19,,,1.0
1979-12-15,65.447914,1.0569502e+19,,,1.0
1979-12-16,65.48464,1.0316629e+19,,,1.0
1979-12-17,65.551796,1.0456331e+19,,,1.0
1979-12-18,65.66189,1.0894246e+19,,,1.0
1979-12-19,65.76266,1.1180582e+19,,,1.0
1979-12-20,65.84432,1.1457341e+19,,,1.0
1979-12-21,65.95354,1.2236727e+19,,,1.0
1979-12-22,66.048935,1.2951211e+19,,,1.0
1979-12-23,66.13715,1.3636482e+19,,,1.0
1979-12-24,66.23091,1.440937e+19,,,1.0
1979-12-25,66.60497,1.9060063e+19,,,1.0
1979-12-26,66.64765,1.9727759e+19,,,1.0
1979-12-27,66.566216,1.8571508e+19,,,1.0
1979-12-28,66.553894,1.8419885e+19,,,1.0
1979-12-29,66.51252,1.7846356e+19,,,1.0
1979-12-30,66.49298,1.7520614e+19,,,1.0
1979-12-31,66.50573,1.7541077e+19,,,1.0
1980-01-01,71.400795,4.811502e+20,,,1.0
1980-01-02,70.709435,3.033072e+20,,,1.0
1980-01-03,70.68549,2.9838508e+20,,,1.0
1980-01-04,70.635765,2.8771811e+20,,,1.0
1980-01-05,70.59826,2.7973323e+20,,,1.0
1980-01-06,70.54435,2.6896243e+20,,,1.0
1980-01-07,70.51469,2.628442e+20,,,2.0
1980-01-08,70.460884,2.5291079e+20,,,2.0
1980-01-09,70.38466,2.3979481e+20,,,2.0
1980-01-10,70.305885,2.268808e+20,,,2.0
1980-01-11,70.335594,2.3253239e+20,,,2.0
1980-01-12,69.98853,1.9150518e+20,,,2.0
1980-01-13,70.81806,3.33983e+20,,,2.0
1980-01-14,70.43719,2.578154e+20,,,2.0
1980-01-15,70.44312,2.5855308e+20,,,2.0
1980-01-16,70.16357,2.1407347e+20,,,2.0
1980-01-17,70.00092,1.9125987e+20,,,2.0
1980-01-18,70.14718,2.1071036e+20,,,2.0
1980-01-19,70.04629,1.9938852e+20,,,2.0
1980-01-20,69.9925,1.9168279e+20,,,2.0
1980-01-21,69.7415,1.6142725e+20,,,2.0
1980-01-22,69.861374,1.741966e+20,,,2.0
1980-01-23,69.92687,1.82012e+20,,,2.0
1980-01-24,69.72518,1.5826752e+20,,,2.0
1980-01-25,69.52693,1.38153495e+20,,,2.0
1980-01-26,69.46138,1.3165963e+20,,,2.0
1980-01-27,69.40052,1.25783945e+20,,,2.0
1980-01-28,69.33901,1.2029937e+20,,,2.0
1980-01-29,69.31272,1.1763687e+20,,,2.0
1980-01-30,69.24267,1.120001e+20,,,2.0
1980-01-31,69.21161,1.0916008e+20,,,2.0
1980-02-01,69.15008,1.0446688e+20,,,2.0
1980-02-02,69.12746,1.0241153e+20,,,2.0
1980-02-03,69.0968,1.00130035e+20,,,2.0
1980-02-04,69.08062,9.860098e+19,,,2.0
1980-02-05,69.06889,9.757426e+19,,,2.0
1980-02-06,69.05419,9.6274285e+19,,,2.0
1980-02-07,69.05114,9.582289e+19,,,2.0
1980-02-08,69.05656,9.597507e+19,,,2.0
1980-02-09,69.06734,9.632241e+19,,,2.0
1980-02-10,69.066216,9.5978e+19,,,2.0
1980-02-11,69.091156,9.748646e+19,,,2.0
1980-02-12,69.10166,9.797895e+19,,,2.0
1980-02-13,69.1121,9.850474e+19,,,2.0
1980-02-14,69.14078,1.006693e+20,,,2.0
1980-02-15,69.16907,1.0268263e+20,,,2.0
1980-02-16,69.294014,1.1209499e+20,,,2.0
1980-02-17,69.29374,1.1222677e+20,,,2.0
1980-02-18,69.25598,1.0939268e+20,,,2.0
1980-02-19,69.2467,1.08651575e+20,,,3.0
1980-02-20,69.23232,1.0761663e+20,,,3.0
1980-02-21,69.24003,1.08311e+20,,,3.0
1980-02-22,69.320564,1.1408283e+20,,,3.0
1980-02-23,69.4872,1.2815526e+20,,,3.0
1980-02-24,69.36162,1.1791048e+20,,,3.0
1980-02-25,69.27882,1.1136361e+20,,,3.0
1980-02-26,69.22337,1.0735912e+20,,,3.0
1980-02-27,69.1748,1.0368515e+20,,,3.0
1980-02-28,69.152596,1.02363495e+20,,,3.0
1980-02-29,69.13906,1.0096465e+20,,,3.0
1980-03-01,69.10617,9.8231565e+19,,,3.0
1980-03-02,69.10549,9.788108e+19,,,3.0
1980-03-03,69.10265,9.739947e+19,,,3.0
1980-03-04,69.1184,9.834104e+19,,,3.0
1980-03-05,69.17493,1.0219572e+20,,,3.0
1980-03-06,69.172,1.02200784e+20,,,3.0
1980-03-07,69.154686,1.0084533e+20,,,3.0
1980-03-08,69.09308,9.682232e+19,,,3.0
1980-03-09,69.13752,9.997203e+19,,,3.0
1980-03-10,69.28567,1.1049402e+20,,,3.0
1980-03-11,69.45139,1.2465188e+20,,,3.0
1980-03-12,69.324684,1.1432549e+20,,,3.0
1980-03-13,69.38143,1.1886836e+20,,,3.0
1980-03-14,70.49477,2.5749792e+20,,,3.0
1980-03-15,70.02491,1.8983302e+20,,,3.0
1980-03-16,69.5069,1.3462307e+20,,,3.0
1980-03-17,69.1948,1.0977685e+20,,,3.0
1980-03-18,67.78266,5.3963793e+19,,,3.0
1980-03-19,68.45389,8.354951e+19,,,3.0
1980-03-20,68.414764,6.9495767e+19,,,3.0
1980-03-21,66.41757,2.8847297e+19,,,3.0
1980-03-22,66.45025,4.642503e+19,,,3.0
1980-03-23,65.51385,3.1793944e+19,,,3.0
1980-03-24,64.15461,1.0891171e+19,,,2.0
1980-03-25,63.391254,8.3053436e+18,,,2.0
1980-03-26,63.346138,9.1485376e+18,,,2.0
1980-03-27,63.04279,8.2526654e+18,,,2.0
1980-03-28,62.918617,8.03932e+18,,,2.0
1980-03-29,62.52132,5.928908e+18,,,2.0
1980-03-30,62.601154,6.778779e+18,,,2.0
1980-03-31,62.78856,8.850508e+18,,,2.0
1980-04-01,64.3405,3.1242333e+19,,,2.0
1980-04-02,63.995506,2.464759e+19,,,2.0
1980-04-03,63.756363,2.0480625e+19,,,2.0
1980-04-04,63.959175,2.4622685e+19,,,2.0
1980-04-05,63.805576,2.2030752e+19,,,2.0
1980-04-06,63.34546,1.5306488e+19,,,2.0
1980-04-07,62.868465,1.0349661e+19,,,2.0
1980-04-08,62.59951,7.883675e+18,,,2.0
1980-04-09,63.030975,1.0932755e+19,,,2.0
1980-04-10,63.74452,1.998377e+19,,,2.0
1980-04-11,63.218246,1.3436134e+19,,,2.0
1980-04-12,63.042603,1.1315742e+19,,,2.0
1980-04-13,62.859657,9.600065e+18,,,2.0
1980-04-14,63.177048,1.1781915e+19,,,2.0
1980-04-15,62.830185,9.271998e+18,,,3.0
1980-04-16,62.233818,6.0650876e+18,,,3.0
1980-04-17,62.203465,5.392693e+18,,,3.0
1980-04-18,62.064476,4.8393844e+18,,,3.0
1980-04-19,62.020214,4.4280973e+18,,,3.0
1980-04-20,61.93913,4.0881404e+18,,,3.0
1980-04-21,61.919304,3.8575728e+18,,,3.0
1980-04-22,61.95298,3.751689e+18,,,3.0
1980-04-23,62.003,3.7088292e+18,,,3.0
1980-04-24,62.077698,3.740942e+18,,,3.0
1980-04-25,62.125652,3.7392016e+18,,,3.0
1980-04-26,62.22827,3.8332807e+18,,,3.0
1980-04-27,62.217007,3.6192124e+18,,,3.0
1980-04-28,61.661354,2.7716033e+18,,,3.0
1980-04-29,61.486652,2.9733716e+18,,,3.0
1980-04-30,62.102142,4.944707e+18,,,3.0
1980-05-01,61.696198,3.6144386e+18,,,3.0
1980-05-02,62.313095,5.538718e+18,,,3.0
1980-05-03,61.93338,3.9149142e+18,,,3.0
1980-05-04,62.32564,5.257031e+18,,,3.0
1980-05-05,62.564552,6.4251963e+18,,,3.0
1980-05-06,62.618492,6.4018075e+18,,,3.0
1980-05-07,62.695404,6.5132963e+18,,,3.0
1980-05-08,62.541367,5.821645e+18,,,3.0
1980-05-09,62.69636,5.9598835e+18,,,3.0
1980-05-10,62.782326,6.0551007e+18,,,3.0
1980-05-11,62.848015,6.0686747e+18,,,3.0
1980-05-12,62.82006,5.671687e+18,,,3.0
1980-05-13,62.11789,4.2773124e+18,,,3.0
1980-05-14,62.91641,7.327511e+18,,,3.0
1980-05-15,63.077232,8.1455736e+18,,,3.0
1980-05-16,63.109676,7.8370786e+18,,,3.0
1980-05-17,63.066998,6.936199e+18,,,3.0
1980-05-18,62.770973,5.38634e+18,,,3.0
1980-05-19,62.83806,5.535169e+18,,,3.0
1980-05-20,62.97244,6.027929e+18,,,3.0
1980-05-21,62.799805,5.344036e+18,,,3.0
1980-05-22,62.943474,5.962203e+18,,,3.0
1980-05-23,63.140984,6.582184e+18,,,3.0
1980-05-24,63.27144,6.8616425e+18,,,3.0
1980-05-25,63.395615,7.0620027e+18,,,3.0
1980-05-26,63.518795,7.3369927e+18,,,3.0
1980-05-27,63.71206,7.92577e+18,,,3.0
1980-05-28,63.913147,8.444408e+18,,,3.0
1980-05-29,64.10275,8.884843e+18,,,3.0
1980-05-30,64.26874,9.169851e+18,,,3.0
1980-05-31,64.43112,9.641683e+18,,,3.0
1980-06-01,64.6557,1.0660205e+19,,,3.0
1980-06-02,64.792244,1.0471979e+19,,,3.0
1980-06-03,64.91559,1.0532233e+19,,,3.0
1980-06-04,65.08959,1.1040969e+19,,,3.0
1980-06-05,65.29191,1.1716433e+19,,,3.0
